Date,Discharge MIMO FFNN,Flow observed,MBC MIMO FFNN,MBC Lin Reg,MBC DA,Random error FFNN,Random error LR
1998-10-27,3055.0972,3090.0,-102.83228,-88.6804208569917,-102.4765319824219,0.35575103759762783,-13.796111125430201
1998-10-28,3274.832,3410.0,-109.196495,-55.23559502023082,-57.23879241943359,51.95770263671876,-2.0031973992027687
1998-10-29,4145.956,4170.0,-319.93445,-210.6556680263549,-315.3721313476562,4.562316894531307,-104.71646332130129
1998-10-30,5754.2373,5770.0,-429.53622,-330.66357249943803,-354.6783752441406,74.85784912109375,-24.014802744702592
1998-10-31,6617.361,6670.0,-272.52478,-177.21084218959402,-266.45654296875,6.0682373046875,-89.24570077915598
1998-11-01,7262.658,7370.0,-178.05173,-112.28853321235232,-157.2280883789062,20.823638916015682,-44.93955516655387
1998-11-02,7820.9297,8110.0,-268.65237,-149.6680444416733,-140.8192749023438,127.83309936523432,8.848769539329481
1998-11-03,7658.567,8110.0,-116.96301,17.55608474213109,64.3014144897461,181.2644271850586,46.745329747615
1998-11-04,7192.596,7360.0,26.931408,135.5966465189342,126.2392196655273,99.3078117370605,-9.357426853406892
1998-11-05,6268.4155,6360.0,80.31,180.8455285333754,130.5447235107422,50.23472595214844,-50.3008050226332
1998-11-06,5668.878,5790.0,-28.213745,78.54370832681269,7.116808891296387,35.33055400848389,-71.4268994355163
1998-11-07,5313.672,5430.0,-6.865139,64.77230945285233,-3.060891151428223,3.8042478561401363,-67.83320060428055
1998-11-08,4913.4272,4890.0,39.64166,102.15182068217331,18.13874244689941,-21.502916336059574,-84.0130782352739
1998-11-09,4320.0635,4390.0,10.977847,90.347764504493,2.432647228240967,-8.545199871063232,-87.91511727625203
1998-11-10,4185.0786,4190.0,-35.99518,29.360140919811407,-41.77217864990234,-5.777000427246087,-71.13231956971374
1998-11-11,4121.3613,4090.0,-80.37055,9.686713957010886,-48.28410339355469,32.086448669433594,-57.970817350565575
1998-11-12,3988.3599,3960.0,-69.51532,13.621399349570991,-58.82520294189453,10.690116882324219,-72.44660229146552
1998-11-13,3974.2163,3950.0,-101.790924,-17.856083790909835,-104.4450454711914,-2.6541213989257812,-86.58896168028157
1998-11-14,3861.1,3950.0,-83.66984,-2.117342220669422,-81.24845123291016,2.42138671875,-79.13110901224073
1998-11-15,3767.7976,3870.0,-72.47422,9.686713957010886,-71.68132781982422,0.7928924560546875,-81.3680417768351
1998-11-16,3826.7676,3880.0,-113.88878,-17.856083790909835,-111.1831359863281,2.705642700195341,-93.32705219541826
1998-11-17,3878.3267,4040.0,-130.87271,-39.496853449990404,-117.999267578125,12.873443603515625,-78.5024141281346
1998-11-18,3969.2407,4080.0,-100.025,-11.954055702069681,-91.62139129638672,8.403610229492188,-79.66733559431704
1998-11-19,3911.1248,3950.0,-67.52771,21.490770134691196,-64.99271392822266,2.5349960327148438,-86.48348406291385
1998-11-20,3652.1394,3680.0,-30.873993,54.93559597145208,-24.00950813293457,6.864484786987305,-78.94510410438664
1998-11-21,3215.2195,3320.0,13.919694,76.57636563053264,27.77153778076172,13.85184383392334,-48.804827849770916
1998-11-22,2872.8413,2990.0,27.418556,60.837624060292235,36.63303375244141,9.214477539062507,-24.20459030785082
