Date,Discharge MIMO FFNN,Flow observed,MBC MIMO FFNN,MBC Lin Reg,MBC DA,Random error FFNN,Random error LR
1998-06-19,1880.4226,1890.0,11.430131,11.601344774819093,12.3173246383667,0.8871936798095703,0.7159798635476058
1998-06-20,1804.6492,1860.0,27.79559,36.01080314077717,23.70193481445312,-4.093654632568363,-12.308868326324049
1998-06-21,1685.1134,1740.0,39.623543,41.43512722210119,40.09112548828125,0.46758270263671875,-1.3440017338199368
1998-06-22,1597.5007,1630.0,18.513788,19.737830896805118,26.59006118774414,8.076272964477539,6.852230290939023
1998-06-23,1576.996,1570.0,18.718115,22.449992937467126,24.00043487548828,5.282320022583008,1.5504419380211552
1998-06-24,1514.4377,1510.0,19.828678,19.737830896805118,23.3487491607666,3.520071029663086,3.6109182639614836
1998-06-25,1458.8845,1470.0,20.249842,17.02566885614311,18.43539619445801,-1.8144454956054652,1.4097273383149016
1998-06-26,1438.9036,1450.0,15.381834,8.889182734157083,17.02608489990234,1.644250869750973,8.136902165745257
1998-06-27,1437.061,1410.0,19.96151,17.02566885614311,15.08747959136963,-4.874030113220213,-1.938189264773479
1998-06-28,1379.5839,1390.0,5.5611253,0.7526966121710563,9.319632530212402,3.758507251739502,8.566935918041345
1998-06-29,1399.0336,1400.0,-4.320546,-1.9594654284909518,-2.773648977279663,1.5468971729278564,-0.8141835487887112
1998-06-30,1428.146,1420.0,-8.932654,-4.671627469152962,-8.067497253417969,0.8651571273803711,-3.395869784265007
1998-07-01,1445.985,1480.0,8.017139,17.02566885614311,14.62477588653564,6.607636451721186,-2.4008929696074706
1998-07-02,1418.8251,1420.0,13.656652,17.02566885614311,16.34355735778809,2.686904907226566,-0.6821114983550203
1998-07-03,1390.3964,1380.0,12.097204,14.313506815481102,13.65967082977295,1.5624666213989258,-0.6538359857081524
1998-07-04,1350.6807,1340.0,11.521319,11.601344774819093,9.915786743164062,-1.6055326461791992,-1.685558031655031
1998-07-05,1337.3481,1330.0,1.415432,0.7526966121710563,0.7473292350769043,-0.6681027412414551,-0.005367377094152026
1998-07-06,1366.8951,1350.0,-5.5055714,-4.671627469152962,-9.256667137145996,-3.751095771789551,-4.585039667993034
1998-07-07,1412.445,1390.0,-10.136293,-7.38378950981497,-9.342138290405273,0.7941551208496094,-1.9583487805903035
1998-07-08,1460.0944,1430.0,-3.3094444,3.4648586528330654,-11.09607410430908,-7.786629676818846,-14.560932757142146
1998-07-09,1457.6248,1440.0,10.406452,14.313506815481102,8.03582763671875,-2.370624542236328,-6.277679178762352
1998-07-10,1434.9264,1420.0,12.655755,14.313506815481102,12.41830921173096,-0.23744583129882457,-1.895197603750141
1998-07-11,1411.5175,1400.0,3.9721472,3.4648586528330654,5.17883825302124,1.206691026687622,1.7139796001881749
1998-07-12,1418.8115,1430.0,1.3625159,3.4648586528330654,0.5432299375534058,-0.8192859888076782,-2.9216287152796596
1998-07-13,1422.511,1460.0,-1.2084785,0.7526966121710563,-11.78803730010986,-10.579558849334713,-12.540733912280917
1998-07-14,1456.9426,1540.0,-6.1760025,-4.671627469152962,-21.13745880126953,-14.961456298828125,-16.46583133211657
1998-07-15,1485.286,1570.0,10.020779,17.02566885614311,6.158849716186523,-3.861928939819336,-10.866819139956586
1998-07-16,1448.7804,1520.0,15.0809145,17.02566885614311,24.08672523498535,9.005810737609863,7.061056378842242
1998-07-17,1416.7651,1480.0,3.321362,0.7526966121710563,5.459985256195068,2.1386232376098633,4.707288644024012
1998-07-18,1428.05,1480.0,-6.2780895,-7.38378950981497,-12.86146640777588,-6.583376884460451,-5.477676897960911
1998-07-19,1467.7479,1490.0,9.614558,19.737830896805118,5.890566349029541,-3.723991870880127,-13.847264547775577
1998-07-20,1412.0186,1440.0,20.893364,22.449992937467126,19.87697982788086,-1.0163841247558594,-2.5730131095862667
1998-07-21,1357.1187,1370.0,26.425058,25.162154978129138,24.87711334228516,-1.5479450225830043,-0.285041635843978
1998-07-22,1306.2771,1300.0,17.402054,14.313506815481102,17.22445869445801,-0.17759513854980113,2.9109518789769098
1998-07-23,1277.129,1270.0,7.484964,6.177020693495074,4.966702461242676,-2.518261432647705,-1.2103182322523987
1998-07-24,1266.5715,1250.0,9.294343,11.601344774819093,8.524360656738281,-0.7699823379516602,-3.076984118080812
1998-07-25,1247.8207,1230.0,6.840228,8.889182734157083,3.355397939682007,-3.484830141067505,-5.533784794475077
1998-07-26,1232.9065,1210.0,17.784035,19.737830896805118,11.77435207366943,-6.009682655334476,-7.963478823135688
1998-07-27,1194.9636,1170.0,11.459981,11.601344774819093,11.59839630126953,0.13841533660888494,-0.002948473549563957
1998-07-28,1165.0359,1140.0,11.755925,14.313506815481102,11.0876522064209,-0.6682729721069318,-3.2258546090602014
1998-07-29,1143.9867,1130.0,2.6040363,3.4648586528330654,5.547854900360107,2.9438185691833496,2.082996247527042
1998-07-30,1172.3396,1160.0,-12.994325,-20.944599713125015,-22.57575035095215,-9.581425666809082,-1.6311506378271332
1998-07-31,1264.8816,1250.0,-12.265758,-4.671627469152962,-18.07195281982422,-5.806195259094238,-13.400325350671256
1998-08-01,1273.3654,1270.0,-1.0733356,8.889182734157083,-1.187015414237976,-0.11367976665496826,-10.07619814839506
1998-08-02,1259.2797,1260.0,6.6982965,11.601344774819093,7.301666736602783,0.603370189666748,-4.29967803821631
1998-08-03,1250.9352,1230.0,2.6543987,3.4648586528330654,-1.357296824455261,-4.011695504188538,-4.822155477288327
1998-08-04,1257.061,1230.0,3.1759346,6.177020693495074,-4.28757381439209,-7.463508367538452,-10.464594507887163
1998-08-05,1252.2958,1240.0,4.034863,6.177020693495074,-2.329011917114258,-6.363874912261963,-8.506032610609331
1998-08-06,1267.7743,1240.0,0.49653152,3.4648586528330654,-4.407629489898682,-4.9041610062122345,-7.872488142731747
1998-08-07,1258.2395,1240.0,21.843016,27.874317018791146,16.92629814147949,-4.9167175292968786,-10.948018877311657
1998-08-08,1197.4193,1160.0,22.81827,19.737830896805118,16.61639022827148,-6.201879501342777,-3.121440668533637
1998-08-09,1150.5509,1120.0,13.7581215,8.889182734157083,7.529077529907227,-6.229043960571289,-1.360105204249857
1998-08-10,1126.9291,1090.0,19.602404,17.02566885614311,8.845279693603516,-10.757123947143555,-8.180389162539594
1998-08-11,1083.1558,1060.0,17.58833,14.313506815481102,10.17162322998047,-7.416706085205076,-4.141883585500631
1998-08-12,1055.6309,1030.0,11.981764,8.889182734157083,7.722049236297607,-4.259714603424072,-1.167133497859476
1998-08-13,1046.494,1010.0,12.401279,14.0422906114149,5.694412231445312,-6.706867218017579,-8.34787837996959
1998-08-14,1015.73175,981.0,8.393592,8.07553412195848,7.265280246734619,-1.1283116340637207,-0.8102538752238608
1998-08-15,1008.25726,974.0,7.5344667,8.07553412195848,0.4664271175861359,-7.068039625883102,-7.609107004372344
1998-08-16,1001.6563,966.0,6.0316787,7.80431791789228,-1.337405443191528,-7.369084119796753,-9.141723361083807
1998-08-17,995.6468,955.0,9.424036,12.143777182951494,4.514047622680664,-4.9099884033203125,-7.62972956027083
1998-08-18,964.60565,930.0,14.713495,15.669587835812106,10.19242572784424,-4.5210695266723615,-5.477162107967866
1998-08-19,933.80597,905.0,10.499062,8.07553412195848,3.963734149932861,-6.535327434539795,-4.111799972025619
1998-08-20,934.0765,895.0,7.690266,7.80431791789228,1.359345436096191,-6.330920696258545,-6.444972481796089
1998-08-21,929.2945,890.0,2.7758524,2.1087776325020613,-5.925078868865967,-8.700931310653687,-8.033856501368028
1998-08-22,942.5341,924.0,1.8023696,3.1936424487668646,-3.323009729385376,-5.125379323959351,-6.51665217815224
1998-08-23,963.54645,937.0,-3.4523458,-3.0443302447557565,-7.898160934448242,-4.445815086364746,-4.853830689692486
1998-08-24,998.863,1000.0,-5.3896847,-2.7731140406895554,-10.52724075317383,-5.1375560760498065,-7.7541267124842745
1998-08-25,1073.7567,1030.0,-20.018291,-19.85973489686021,-19.65460968017578,0.3636817932128906,0.2051252166844293
1998-08-26,1222.7535,1120.0,-39.528408,-31.793247875773055,-49.02585983276367,-9.497451782226562,-17.232611956990617
1998-08-27,1315.8966,1240.0,-35.11935,-18.232437672463007,-34.98761749267578,0.13173294067382812,-16.755179820212774
1998-08-28,1342.6925,1310.0,-15.950677,0.7526966121710563,-21.60681533813477,-5.656138420104984,-22.359511950305826
1998-08-29,1333.6481,1330.0,6.889278,19.737830896805118,0.6991299390792847,-6.1901479959487915,-19.038700957725833
1998-08-30,1277.1058,1280.0,15.8293705,22.449992937467126,13.46320343017578,-2.366167068481447,-8.986789507291347
1998-08-31,1222.3656,1230.0,16.35279,19.737830896805118,14.09973239898682,-2.2530584335327113,-5.638098497818298
1998-09-01,1170.9618,1180.0,16.91412,17.02566885614311,13.89944362640381,-3.014676094055174,-3.1262252297392994
1998-09-02,1136.3125,1140.0,12.837563,11.601344774819093,8.567570686340332,-4.269991874694824,-3.0337740884787614
1998-09-03,1142.4094,1140.0,4.36617,3.4648586528330654,1.045597195625305,-3.3205727338790894,-2.41926145720776
1998-09-04,1164.1622,1170.0,-0.95099115,3.4648586528330654,-3.241192579269409,-2.290201425552368,-6.706051232102475
1998-09-05,1168.0482,1170.0,7.506429,11.601344774819093,7.456447601318359,-0.04998159408569336,-4.144897173500734
1998-09-06,1165.902,1170.0,-8.488723,-7.38378950981497,-9.750887870788574,-1.2621650695800781,-2.3670983609736043
1998-09-07,1224.7797,1220.0,-13.412591,-4.671627469152962,-16.48970031738281,-3.077109336853024,-11.818072848229846
1998-09-08,1350.9319,1300.0,-49.788895,-39.92973399775908,-38.14916610717773,11.639728546142585,1.7805678905813522
1998-09-09,1481.2195,1450.0,-41.707794,-15.520275631800999,-39.00929641723633,2.698497772216797,-23.48902078543533
1998-09-10,1490.7197,1480.0,11.232654,30.586479059453154,23.04080963134766,11.808156013488773,-7.545669428105494
1998-09-11,1369.8384,1390.0,11.974752,17.02566885614311,16.68517875671387,4.71042633056641,-0.340490099429239
1998-09-12,1354.6799,1360.0,1.1946697,0.7526966121710563,-2.300250291824341,-3.494920015335083,-3.052946903995397
1998-09-13,1465.4001,1430.0,-42.593086,-42.64189603842109,-34.84672546386719,7.746360778808594,7.7951705745539
1998-09-14,1514.0526,1630.0,-101.065475,-94.17297481099925,-116.1052551269531,-15.039779663085909,-21.932280315953847
1998-09-15,2005.6688,2270.0,-190.24115,-167.4013499088735,-273.934814453125,-83.69366455078125,-106.5334645442515
1998-09-16,2599.3738,3180.0,-138.36502,-88.74865072967523,-173.1050567626953,-34.74003601074219,-84.35640603302008
1998-09-17,2787.0776,3280.0,-33.814934,6.177020693495074,-46.37771987915039,-12.562786102294922,-52.554740572645464
1998-09-18,2790.4465,3320.0,-38.65544,-12.80811359113899,-65.33869171142578,-26.683250427246094,-52.53057812028679
1998-09-19,2950.7705,3280.0,-12.703795,19.737830896805118,-1.844326376914978,10.859469056129456,-21.582157273720096
1998-09-20,2887.1243,3080.0,5.5220575,41.43512722210119,15.18578433990479,9.66372680664063,-26.249342882196395
1998-09-21,2746.7773,2830.0,47.82736,73.9810717100453,48.30099868774414,0.47364044189453125,-25.68007302230116
1998-09-22,2459.0232,2530.0,60.75228,84.82971987269335,69.60577392578125,8.853492736816406,-15.223945946912096
1998-09-23,2243.92,2240.0,50.608414,68.55674762872128,65.91661071777344,15.308197021484375,-2.640136910947845
1998-09-24,1991.0474,2040.0,47.19549,52.28377538474923,51.79958724975586,4.604095458984375,-0.4841881349933672
1998-09-25,1852.5568,1880.0,37.340004,38.72296518143918,44.03707885742188,6.697074890136726,5.3141136759827035
1998-09-26,1797.1033,1770.0,39.886784,30.586479059453154,34.42790985107422,-5.458873748779297,3.8414307916210646
1998-09-27,1712.5856,1690.0,24.277245,22.449992937467126,27.17274856567383,2.895503997802738,4.722755628206706
1998-09-28,1651.5751,1620.0,14.214261,17.02566885614311,20.17301750183105,5.958756446838375,3.1473486456879414
1998-09-29,1598.1702,1560.0,14.524084,22.449992937467126,22.75972175598145,8.235637664794925,0.30972881851432277
1998-09-30,1584.7998,1500.0,9.790716,17.02566885614311,19.4021053314209,9.61138916015625,2.3764364752777887
1998-10-01,1540.2549,1460.0,-12.538278,0.7526966121710563,4.684553146362305,17.222830772399902,3.9318565341912484
1998-10-02,1538.4573,1530.0,-39.62559,-26.36892379444903,-26.831298828125,12.794292449951172,-0.46237503367596844
1998-10-03,1640.814,1620.0,-57.799812,-34.50540991643506,-44.41153335571289,13.38827896118164,-9.906123439277827
1998-10-04,1743.2843,1730.0,-34.000412,-7.38378950981497,-29.16365623474121,4.836755752563477,-21.77986672492624
1998-10-05,1769.8015,1780.0,-8.640999,17.02566885614311,-2.710004568099976,5.930994272232056,-19.735673424243085
1998-10-06,1748.0745,1750.0,11.350458,27.874317018791146,18.89797973632812,7.54752159118652,-8.976337282463025
1998-10-07,1719.6908,1700.0,-10.4432955,-1.9594654284909518,0.8690800070762634,11.312375485897064,2.8285454355672153
1998-10-08,1754.3945,1790.0,-30.914574,-15.520275631800999,-26.1820068359375,4.732566833496094,-10.661731204136501
1998-10-09,1779.4032,1910.0,-57.098988,-48.066220119745104,-57.85608291625977,-0.7570953369140696,-9.789862796514669
1998-10-10,2021.3096,2080.0,-43.733086,-10.095951550476979,-30.16447448730469,13.568611145019528,-20.068522936827712
1998-10-11,2084.6648,2100.0,-5.765239,19.737830896805118,1.921627283096313,7.686866044998169,-17.816203613708804
1998-10-12,2048.1382,2060.0,10.32956,27.874317018791146,10.44433879852295,0.11477851867675781,-17.429978220268197
1998-10-13,1977.8699,2020.0,0.5228281,14.313506815481102,6.686638355255127,6.1638102531433105,-7.626868460225975
1998-10-14,1898.4498,2050.0,-24.808352,-15.520275631800999,-17.8353385925293,6.973012924194332,-2.3150629607283015
1998-10-15,2012.519,2150.0,-29.076477,-4.671627469152962,-32.47673416137695,-3.400257110595703,-27.80510669222399
1998-10-16,2072.681,2200.0,-22.338074,3.4648586528330654,-19.21824645996094,3.119827270507809,-22.683105112794006
1998-10-17,2109.1035,2160.0,-2.5140953,22.449992937467126,9.485270500183105,11.99936580657959,-12.96472243728402
1998-10-18,2038.6481,2080.0,1.7048366,17.02566885614311,11.27729988098145,9.57246327400208,-5.748368975161659
1998-10-19,1996.6909,2020.0,8.623015,25.162154978129138,13.50223350524902,4.879218101501461,-11.659921472880118
1998-10-20,1891.4141,1930.0,5.705297,17.02566885614311,13.67587852478027,7.970581531524655,-3.34979033136284
1998-10-21,1846.7822,1890.0,6.622544,19.737830896805118,17.72530746459961,11.102763652801514,-2.0125234322055086
1998-10-22,1775.1787,1830.0,10.700579,25.162154978129138,23.40613174438477,12.705553054809574,-1.7560232337443686
1998-10-23,1720.9875,1760.0,11.94152,25.162154978129138,24.03121566772461,12.089695930480957,-1.1309393104045284
1998-10-24,1673.5892,1730.0,-2.9855309,3.4648586528330654,19.81545829772949,22.800989151000973,16.350599644896423
1998-10-25,1746.1678,1890.0,-95.785324,-99.59729889232327,-92.7745361328125,3.0107879638671875,6.822762759510766
1998-10-26,2254.3489,2440.0,-215.42015,-194.52297031549358,-209.6787872314453,5.741363525390625,-15.155816915951732
1998-10-27,2987.121,3030.0,-166.30919,-105.02162297364728,-149.8095703125,16.499618530273438,-44.78794733885272
1998-10-28,3246.9685,3500.0,-102.803444,-58.91486828239314,-109.6728210449219,-6.869377136230497,-50.75795276252877
1998-10-29,3953.907,3970.0,-275.13538,-273.1756694946918,-263.4278259277344,11.707550048828125,9.747843566957442
1998-10-30,5515.5117,5480.0,-436.44217,-438.6175539750744,-426.7533874511719,9.68878173828125,11.864166523902497
1998-10-31,6660.9487,6700.0,-311.53906,-227.06891480343768,-303.2066040039062,8.332458496093807,-76.13768920046851
1998-11-01,7413.483,7590.0,-269.87378,-137.56756746159138,-254.5417785644531,15.332000732421903,-116.97421110286172
1998-11-02,8004.121,8310.0,-285.64255,-189.09864623416956,-242.1687622070312,43.47378540039068,-53.07011597286163
1998-11-03,8394.818,8860.0,10.036377,41.43512722210119,-26.61148834228516,-36.647865295410156,-68.04661556438634
1998-11-04,8231.217,8440.0,227.49529,204.16484966182173,227.9545745849609,0.4592895507812216,23.789724923139175
1998-11-05,7425.492,7540.0,286.61588,266.5445765970479,350.5823059082031,63.9664306640625,84.0377293111552
1998-11-06,6414.6006,6590.0,192.79634,125.51215048262347,237.1566925048828,44.3603515625,111.64454202225934
1998-11-07,5997.5093,6090.0,177.30217,106.52701619798941,177.8615112304688,0.5593414306641193,71.3344950324794
1998-11-08,5705.0083,5580.0,222.7296,158.0580949705676,208.3189392089844,-14.410659790039034,50.26084423841681
1998-11-09,5004.7896,5020.0,179.80957,141.78512272659552,185.7757415771484,5.966171264648409,43.99061885055289
1998-11-10,4651.3306,4660.0,97.4795,57.70809946607324,102.8382415771484,5.358741760253864,45.13014211107515
1998-11-11,4367.059,4510.0,67.85847,30.586479059453154,75.26875305175781,7.410285949707031,44.68227399230466
1998-11-12,4222.4478,4330.0,68.6066,36.01080314077717,65.44873046875,-3.157867431640625,29.43792732797283
1998-11-13,4230.9507,4230.0,22.653551,-7.38378950981497,31.61142349243164,8.95787239074707,38.99521300224661
1998-11-14,4192.4673,4250.0,32.53603,14.313506815481102,39.18711471557617,6.651084899902344,24.87360790009507
1998-11-15,4123.0527,4200.0,47.458603,30.586479059453154,54.92220306396484,7.463600158691399,24.335724004511682
1998-11-16,4107.202,4110.0,18.618631,-7.38378950981497,17.35420799255371,-1.2644233703613281,24.737997502368682
1998-11-17,4030.9656,4250.0,-13.149728,-37.21757195709707,-1.278153896331787,11.87157392501831,35.939418060765284
1998-11-18,4140.228,4360.0,15.953241,0.7526966121710563,25.3909854888916,9.437744140625,24.638288876720544
1998-11-19,4181.3975,4290.0,48.55966,46.85945130342521,66.88823699951172,18.328575134277344,20.02878569608651
1998-11-20,3990.2808,4050.0,94.17071,92.96620599467937,99.42337036132812,5.252662658691406,6.457164366648755
