Date,Flow observed,MBC FFNN,MBC DA,Random error FFNN
03/01/2023 02:30,152,-7.1212735,-3.565259695,3.556013823
03/01/2023 02:45,154,-7.27252,-3.629150391,3.643369675
03/01/2023 03:00,158,-6.4384117,-3.579523802,2.858887911
03/01/2023 03:15,158,-6.301176,-3.556679964,2.744496107
03/01/2023 03:30,162,-6.7044353,-3.551423073,3.153012276
03/01/2023 03:45,162,-6.504212,-3.383700848,3.120511055
03/01/2023 04:00,162,-5.7962427,-3.211787939,2.584454775
03/01/2023 04:15,162,-4.960161,-3.210267782,1.749893427
03/01/2023 04:30,164,-3.7717228,-3.202218056,0.569504738
03/01/2023 04:45,162,-3.8387413,-3.164412975,0.674328327
03/01/2023 05:00,160,-4.200269,-3.24368763,0.956581593
03/01/2023 05:15,156,-3.7490137,-3.279294491,0.469719172
03/01/2023 05:30,156,-3.86627,-3.439230204,0.427039862
03/01/2023 05:45,154,-4.0307307,-3.577147245,0.453583479
03/01/2023 06:00,150,-4.3970385,-3.704166651,0.692871809
03/01/2023 06:15,148,-5.0799136,-4.003904343,1.076009274
03/01/2023 06:30,146,-4.874065,-4.194036961,0.680027962
03/01/2023 06:45,143,-5.2085376,-4.445303917,0.763233662
03/01/2023 07:00,134,-4.7900796,-4.809083939,-0.019004345
03/01/2023 07:15,148,-4.5329947,-5.193132877,-0.66013813
03/01/2023 07:30,141,-4.068309,-5.289032459,-1.220723629
03/01/2023 07:45,132,-5.3997416,-5.221441269,0.178300381
03/01/2023 08:00,131,-5.33731,-5.32198143,0.015328407
03/01/2023 08:15,131,-5.4621153,-5.476712227,-0.014596939
03/01/2023 08:30,130,-4.662382,-5.559989929,-0.897607803
03/01/2023 08:45,132,-4.3689456,-5.547512054,-1.178566456
03/01/2023 09:00,133,-4.811246,-5.774664402,-0.963418484
03/01/2023 09:15,135,-5.9927344,-5.964189053,0.02854538
03/01/2023 09:30,136,-5.0748043,-6.310750008,-1.235945702
03/01/2023 09:45,138,-6.3507123,-6.526970863,-0.176258564
03/01/2023 10:00,140,-6.545346,-6.621976852,-0.076631069
03/01/2023 10:15,141,-7.157989,-6.925516605,0.23247242
03/01/2023 10:30,143,-6.7621517,-7.468371391,-0.706219673
03/01/2023 10:45,144,-8.237303,-7.502597332,0.734705448
03/01/2023 11:00,146,-9.93155,-7.716801643,2.214748383
03/01/2023 11:15,148,-9.812734,-7.824491501,1.988242149
03/01/2023 11:30,148,-10.730377,-7.835609436,2.894767761
03/01/2023 11:45,149,-14.413394,-7.558375359,6.855018616
03/01/2023 12:00,150,-13.70584,-7.412689209,6.293150902
03/01/2023 12:15,148,-11.17988,-7.384384155,3.795495987
03/01/2023 12:30,150,-9.2482395,-7.108056545,2.140182972
03/01/2023 12:45,145,-6.9086156,-6.69600153,0.212614059
03/01/2023 13:00,140,-6.341486,-6.279152393,0.062333584
03/01/2023 13:15,134,-5.533501,-5.980633259,-0.447132111
03/01/2023 13:30,130,-5.7764835,-5.513951302,0.262532234
03/01/2023 13:45,130,-6.508168,-4.895749092,1.612419128
03/01/2023 14:00,130,-5.6405616,-4.774217606,0.866343975
03/01/2023 14:15,132,-6.151729,-4.521605968,1.630123138
03/01/2023 14:30,141,-7.5062737,-4.433940411,3.072333336
03/01/2023 14:45,143,-7.021988,-4.343974113,2.678013802
03/01/2023 15:00,143,-8.416038,-4.379408836,4.036628723
03/01/2023 15:15,148,-8.0070915,-4.192633152,3.81445837
03/01/2023 15:30,141,-5.7632885,-4.247010708,1.51627779
03/01/2023 15:45,143,-4.999904,-4.391045094,0.608859062
03/01/2023 16:00,150,-6.330024,-4.768034458,1.561989307
03/01/2023 16:15,141,-4.57788,-4.818996906,-0.241117001
03/01/2023 16:30,137,-4.60702,-5.076411724,-0.469391823
03/01/2023 16:45,137,-5.0938854,-5.05949831,0.034387112
03/01/2023 17:00,143,-4.056717,-5.088034153,-1.031317234
03/01/2023 17:15,137,-4.5931497,-5.159610748,-0.566461086
03/01/2023 17:30,134,-3.6482565,-5.122983456,-1.474726915
03/01/2023 17:45,130,-3.6603951,-5.30922699,-1.648831844
03/01/2023 18:00,132,-3.3792906,-5.43161726,-2.052326679
03/01/2023 18:15,134,-4.2983418,-5.667730808,-1.369389057
03/01/2023 18:30,134,-9.352066,-5.77255106,3.57951498
03/01/2023 18:45,130,-5.8750544,-5.996963978,-0.121909618
03/01/2023 19:00,139,-6.0004416,-5.830029964,0.170411587
03/01/2023 19:15,146,-2.4665406,-5.759644985,-3.29310441
03/01/2023 19:30,134,-1.339957,-5.656898499,-4.3169415
03/01/2023 19:45,132,-1.6981725,-5.664931297,-3.966758847
03/01/2023 20:00,132,-2.1886046,-5.854169369,-3.665564775
03/01/2023 20:15,132,-2.8981063,-6.06324482,-3.165138483
03/01/2023 20:30,132,-3.0499842,-6.309794426,-3.259810209
03/01/2023 20:45,132,-4.013257,-6.564382553,-2.551125526
03/01/2023 21:00,132,-4.9775047,-6.778100491,-1.80059576
03/01/2023 21:15,132,-5.247046,-6.972848892,-1.725802898
03/01/2023 21:30,132,-5.579081,-7.166629791,-1.587548733
03/01/2023 21:45,132,-6.8440976,-7.376053333,-0.531955719
03/01/2023 22:00,132,-8.025883,-7.48693943,0.538943291
03/01/2023 22:15,132,-7.9775724,-7.673017979,0.304554462
03/01/2023 22:30,132,-8.34444,-7.789598942,0.554841518
03/01/2023 22:45,132,-8.061861,-7.841965199,0.21989584
03/01/2023 23:00,132,-9.370305,-7.997721672,1.372583389
03/01/2023 23:15,132,-10.15836,-8.020839691,2.137519836
03/01/2023 23:30,132,-10.469521,-8.061102867,2.408417702
03/01/2023 23:45,132,-10.311406,-7.968300819,2.343105316
04/01/2023 00:00,132,-10.381592,-7.900141239,2.481450558
04/01/2023 00:15,132,-10.090778,-7.693981647,2.396796703
04/01/2023 00:30,132,-8.921443,-7.500392437,1.421050549
04/01/2023 00:45,132,-8.911876,-7.311924934,1.59995079
04/01/2023 01:00,132,-8.755957,-7.118983746,1.636972904
04/01/2023 01:15,132,-7.76023,-6.946499348,0.813730717
04/01/2023 01:30,132,-7.155034,-6.73101902,0.424015045
04/01/2023 01:45,132,-6.5726395,-6.617416382,-0.044776917
04/01/2023 02:00,132,-6.8174167,-6.605323792,0.212092876
04/01/2023 02:15,132,-7.333342,-6.533125877,0.800216198
04/01/2023 02:30,132,-7.6924367,-6.558907986,1.133528709
04/01/2023 02:45,132,-7.4946675,-6.692713261,0.801954269
04/01/2023 03:00,132,-7.58052,-6.785266876,0.795253277
04/01/2023 03:15,132,-8.214984,-6.669774055,1.545209885
04/01/2023 03:30,132,-8.458063,-6.653282642,1.804780483
04/01/2023 03:45,132,-8.439173,-6.743455887,1.695716858
04/01/2023 04:00,132,-8.659227,-6.791798115,1.867429256
04/01/2023 04:15,132,-8.717838,-6.775794029,1.942044258
04/01/2023 04:30,132,-8.674754,-6.693902493,1.98085165
04/01/2023 04:45,131.8888855,-8.756675,-6.706252575,2.050422192
