Date,Flow observed,MBC FFNN,MBC DA,Random error FFNN
2023-07-31 04:45:00,80.5,0.8003629,-3.617502927780151,-4.417865812778473
2023-07-31 05:00:00,101.0,1.4370664,-3.093838214874268,-4.530904650688171
2023-07-31 05:15:00,101.0,1.0209968,-2.798346281051636,-3.8193430900573735
2023-07-31 05:30:00,102.0,1.156496,-2.594426155090332,-3.750922203063965
2023-07-31 05:45:00,114.0,1.3874176,-2.343076467514038,-3.7304940223693848
2023-07-31 06:00:00,103.0,0.795247,-2.221915006637573,-3.0171620249748226
2023-07-31 06:15:00,103.0,1.1074548,-1.892174243927002,-2.999629020690918
2023-07-31 06:30:00,113.0,0.81582195,-1.683079600334167,-2.498901546001434
2023-07-31 06:45:00,101.0,0.10632416,-1.421571373939514,-1.5278955325484274
2023-07-31 07:00:00,101.0,0.69242543,-0.9847606420516968,-1.6771860718727112
2023-07-31 07:15:00,114.0,0.94014615,-0.8708704113960266,-1.81101655960083
2023-07-31 07:30:00,104.0,0.6958578,-0.7451978921890259,-1.441055715084076
2023-07-31 07:45:00,99.0,0.59368795,-0.6578933000564575,-1.2515812516212463
2023-07-31 08:00:00,99.69999694824219,0.45747468,-0.5998488068580627,-1.0573234856128693
2023-07-31 08:15:00,99.69999694824219,0.61423665,-0.4687075912952423,-1.082944244146347
2023-07-31 08:30:00,98.30000305175781,0.7481999,-0.5213909149169922,-1.2695907950401306
2023-07-31 08:45:00,97.9000015258789,0.2958866,-0.3946002125740051,-0.6904868185520172
2023-07-31 09:00:00,98.0999984741211,0.35133085,-0.1474524736404419,-0.49878332018852234
2023-07-31 09:15:00,107.0,0.41700658,-0.001675560255534947,-0.4186821422772482
2023-07-31 09:30:00,105.0,0.6427261,0.1025717556476593,-0.540154367685318
2023-07-31 09:45:00,94.4000015258789,0.35823664,0.1881686896085739,-0.1700679510831833
2023-07-31 10:00:00,91.0999984741211,0.45795152,0.3111298680305481,-0.14682164788246155
2023-07-31 10:15:00,89.9000015258789,0.3625792,0.1983018964529037,-0.16427730023860937
2023-07-31 10:30:00,89.69999694824219,0.5513359,0.1597141772508621,-0.3916216939687729
2023-07-31 10:45:00,88.5,0.23634501,0.08741229772567749,-0.14893271028995514
2023-07-31 11:00:00,91.80000305175781,0.16405542,0.3988512754440308,0.2347958534955979
