Date,BONN/flow.bc,KOELN/flow.bc,DUESS/flow.bc,DUISB/flow.bc,WESEL/flow.bc,REES/flow.bc,EMMER/flow.bc
25/04/1996,-4.190816,1.329298,-2.8916812,0.9797374,-2.6813545,-1.6485274,-2.0356581
26/04/1996,-5.0696507,4.589979,2.369868,13.241063,-2.8989406,1.9146937,-1.399378
27/04/1996,0.20097525,13.1127205,12.580625,18.208277,2.580627,5.381767,3.5113769
28/04/1996,-7.9942904,6.1702437,6.8829436,18.198574,4.4500303,6.411332,3.0794425
29/04/1996,6.648223,14.678789,11.240407,14.111452,-1.9014816,3.8279305,2.906025
30/04/1996,-2.1636841,11.94171,13.924673,24.869236,8.419029,7.3799505,4.162777
01/05/1996,-21.943161,-6.511618,-3.7435336,5.076027,1.4626406,-0.8017142,3.4066906
02/05/1996,-33.0266,-26.510864,-29.465189,-10.4139595,-13.343044,-8.755972,-6.956341
03/05/1996,-12.455661,-9.176206,-8.45522,-2.1269488,-8.842651,-12.746811,-6.255787
04/05/1996,-15.098854,-15.9155445,-19.39607,-5.778299,-7.163238,-4.9107184,-7.169078
05/05/1996,0.61854154,9.876069,5.456787,5.9402766,-6.1639676,0.73877776,-0.7506384
06/05/1996,2.6049135,12.011753,14.230004,19.72348,4.3229356,4.5266,-1.6334032
07/05/1996,6.071127,18.7553,18.532433,22.999033,9.0616665,9.050145,5.739206
08/05/1996,-3.789828,9.373348,11.661977,25.098845,13.250922,12.247012,9.514973
09/05/1996,-7.5836983,3.8682785,1.2671231,7.7816544,1.451276,4.1977773,2.9302325
10/05/1996,-2.4138854,10.360263,8.671193,16.626526,4.2439384,4.0948544,1.2656003
11/05/1996,0.5108784,10.464589,9.532241,19.876566,3.6241949,5.1096625,1.8460326
12/05/1996,3.2986658,16.26193,15.2776165,20.732899,5.3882594,6.250125,2.696566
13/05/1996,-7.2125854,5.826182,6.7087374,20.04789,10.05373,10.325805,5.4595003
14/05/1996,-38.346,-21.565718,-16.083729,5.3376746,4.6851406,9.391436,5.686
15/05/1996,-78.764946,-64.04371,-61.636868,-40.808525,-28.981308,-18.274734,-6.2513413
16/05/1996,-6.063086,-4.406136,-15.149981,-41.45812,-54.514046,-42.224342,-25.027992
